"Hora Unix";"Hora Local";"Distancia";"Ticks";"GIROSCOPIO";"ACELEROMETRO";"MAGNETROMETRO"
1736429068.341519;"2025-01-09 10:24:28.341519";"-0000.57";-8082;" ";" ";" "
1736429068.373433;"2025-01-09 10:24:28.373433";"-0000.58";-8191;" ";" ";" "
1736429068.404769;"2025-01-09 10:24:28.404769";"-0000.59";-8314;" ";" ";" "
1736429068.434933;"2025-01-09 10:24:28.434933";"-0000.59";-8314;" ";" ";" "
1736429068.466748;"2025-01-09 10:24:28.466748";"-0000.59";-8398;" ";" ";" "
1736429068.497372;"2025-01-09 10:24:28.497372";"-0000.60";-8516;" ";" ";" "
1736429068.528896;"2025-01-09 10:24:28.528896";"-0000.62";-8850;" ";" ";" "
1736429068.560419;"2025-01-09 10:24:28.560419";"-0000.63";-8957;" ";" ";" "
1736429068.589781;"2025-01-09 10:24:28.589781";"-0000.63";-8957;" ";" ";" "
1736429068.620993;"2025-01-09 10:24:28.620993";"-0000.64";-9079;" ";" ";" "
1736429068.670873;"2025-01-09 10:24:28.670873";"-0000.64";-9079;" ";" ";" "
1736429068.70254;"2025-01-09 10:24:28.702540";"-0000.66";-9299;" ";" ";" "
1736429068.733168;"2025-01-09 10:24:28.733168";"-0000.67";-9479;" ";" ";" "
1736429068.764762;"2025-01-09 10:24:28.764762";"-0000.68";-9690;" ";" ";" "
1736429068.79594;"2025-01-09 10:24:28.795940";"-0000.72";-10174;" ";" ";" "
1736429068.826011;"2025-01-09 10:24:28.826011";"-0000.72";-10271;" ";" ";" "
1736429068.855284;"2025-01-09 10:24:28.855284";"-0000.72";-10271;" ";" ";" "
1736429068.888757;"2025-01-09 10:24:28.888757";"-0000.73";-10363;" ";" ";" "
1736429068.919398;"2025-01-09 10:24:28.919398";"-0000.74";-10458;" ";" ";" "
1736429068.94921;"2025-01-09 10:24:28.949210";"-0000.74";-10458;" ";" ";" "
1736429068.980199;"2025-01-09 10:24:28.980199";"-0000.75";-10585;" ";" ";" "
1736429069.012737;"2025-01-09 10:24:29.012737";"-0000.76";-10745;" ";" ";" "
1736429069.043837;"2025-01-09 10:24:29.043837";"-0000.77";-10948;" ";" ";" "
1736429069.073056;"2025-01-09 10:24:29.073056";"-0000.77";-10948;" ";" ";" "
1736429069.104906;"2025-01-09 10:24:29.104906";"-0000.82";-11639;" ";" ";" "
1736429069.136268;"2025-01-09 10:24:29.136268";"-0000.83";-11813;" ";" ";" "
1736429069.164892;"2025-01-09 10:24:29.164892";"-0000.83";-11813;" ";" ";" "
1736429069.197695;"2025-01-09 10:24:29.197695";"-0000.85";-11988;" ";" ";" "
1736429069.22929;"2025-01-09 10:24:29.229290";"-0000.86";-12136;" ";" ";" "
1736429069.260601;"2025-01-09 10:24:29.260601";"-0000.86";-12225;" ";" ";" "
1736429069.289867;"2025-01-09 10:24:29.289867";"-0000.86";-12225;" ";" ";" "
1736429069.321567;"2025-01-09 10:24:29.321567";"-0000.88";-12450;" ";" ";" "
1736429069.352714;"2025-01-09 10:24:29.352714";"-0000.90";-12774;" ";" ";" "
1736429069.384198;"2025-01-09 10:24:29.384198";"-0000.94";-13268;" ";" ";" "
1736429069.413137;"2025-01-09 10:24:29.413137";"-0000.94";-13268;" ";" ";" "
1736429069.444327;"2025-01-09 10:24:29.444327";"-0000.97";-13709;" ";" ";" "
1736429069.47537;"2025-01-09 10:24:29.475370";"-0000.98";-13845;" ";" ";" "
1736429069.504107;"2025-01-09 10:24:29.504107";"-0000.98";-13845;" ";" ";" "
1736429069.535689;"2025-01-09 10:24:29.535689";"-0000.98";-13940;" ";" ";" "
1736429069.567249;"2025-01-09 10:24:29.567249";"-0000.99";-14091;" ";" ";" "
1736429069.596208;"2025-01-09 10:24:29.596208";"-0000.99";-14091;" ";" ";" "
1736429069.627569;"2025-01-09 10:24:29.627569";"-0001.01";-14275;" ";" ";" "
1736429069.656886;"2025-01-09 10:24:29.656886";"-0001.01";-14275;" ";" ";" "
1736429069.689826;"2025-01-09 10:24:29.689826";"-0001.04";-14817;" ";" ";" "
1736429069.721542;"2025-01-09 10:24:29.721542";"-0001.05";-14941;" ";" ";" "
1736429069.751322;"2025-01-09 10:24:29.751322";"-0001.05";-14941;" ";" ";" "
1736429069.782581;"2025-01-09 10:24:29.782581";"-0001.07";-15112;" ";" ";" "
1736429069.830587;"2025-01-09 10:24:29.830587";"-0001.07";-15235;" ";" ";" "
1736429069.861737;"2025-01-09 10:24:29.861737";"-0001.09";-15388;" ";" ";" "
1736429069.892849;"2025-01-09 10:24:29.892849";"-0001.13";-16044;" ";" ";" "
1736429069.921926;"2025-01-09 10:24:29.921926";"-0001.13";-16044;" ";" ";" "
1736429069.953975;"2025-01-09 10:24:29.953975";"-0001.20";-17005;" ";" ";" "
1736429069.985825;"2025-01-09 10:24:29.985825";"-0001.24";-17635;" ";" ";" "
1736429070.052414;"2025-01-09 10:24:30.052414";"-0001.24";-17635;" ";" ";" "
1736429070.083792;"2025-01-09 10:24:30.083792";"-0001.28";-18082;" ";" ";" "
1736429070.114989;"2025-01-09 10:24:30.114989";"-0001.29";-18264;" ";" ";" "
1736429070.146795;"2025-01-09 10:24:30.146795";"-0001.30";-18401;" ";" ";" "
1736429070.178495;"2025-01-09 10:24:30.178495";"-0001.32";-18685;" ";" ";" "
1736429070.210177;"2025-01-09 10:24:30.210177";"-0001.34";-18996;" ";" ";" "
1736429070.241113;"2025-01-09 10:24:30.241113";"-0001.39";-19706;" ";" ";" "
1736429070.270224;"2025-01-09 10:24:30.270224";"-0001.39";-19706;" ";" ";" "
1736429070.302198;"2025-01-09 10:24:30.302198";"-0001.41";-19926;" ";" ";" "
1736429070.334326;"2025-01-09 10:24:30.334326";"-0001.44";-20424;" ";" ";" "
1736429070.365757;"2025-01-09 10:24:30.365757";"-0001.46";-20681;" ";" ";" "
1736429070.39482;"2025-01-09 10:24:30.394820";"-0001.46";-20681;" ";" ";" "
1736429070.426193;"2025-01-09 10:24:30.426193";"-0001.50";-21229;" ";" ";" "
1736429070.457344;"2025-01-09 10:24:30.457344";"-0001.54";-21810;" ";" ";" "
1736429070.488377;"2025-01-09 10:24:30.488377";"-0001.57";-22235;" ";" ";" "
1736429070.518135;"2025-01-09 10:24:30.518135";"-0001.57";-22235;" ";" ";" "
1736429070.549204;"2025-01-09 10:24:30.549204";"-0001.58";-22405;" ";" ";" "
1736429070.580122;"2025-01-09 10:24:30.580122";"-0001.59";-22570;" ";" ";" "
1736429070.609378;"2025-01-09 10:24:30.609378";"-0001.59";-22570;" ";" ";" "
1736429070.640671;"2025-01-09 10:24:30.640671";"-0001.59";-22602;" ";" ";" "
1736429070.671803;"2025-01-09 10:24:30.671803";"-0001.60";-22724;" ";" ";" "
1736429070.703469;"2025-01-09 10:24:30.703469";"-0001.62";-22945;" ";" ";" "
1736429070.732536;"2025-01-09 10:24:30.732536";"-0001.62";-22945;" ";" ";" "
1736429070.765447;"2025-01-09 10:24:30.765447";"-0001.63";-23101;" ";" ";" "
1736429070.796616;"2025-01-09 10:24:30.796616";"-0001.65";-23379;" ";" ";" "
1736429070.828008;"2025-01-09 10:24:30.828008";"-0001.66";-23517;" ";" ";" "
1736429070.856904;"2025-01-09 10:24:30.856904";"-0001.66";-23517;" ";" ";" "
1736429070.887843;"2025-01-09 10:24:30.887843";"-0001.67";-23700;" ";" ";" "
1736429070.917003;"2025-01-09 10:24:30.917003";"-0001.67";-23700;" ";" ";" "
1736429070.946339;"2025-01-09 10:24:30.946339";"-0001.67";-23700;" ";" ";" "
1736429070.975672;"2025-01-09 10:24:30.975672";"-0001.67";-23700;" ";" ";" "
1736429071.006334;"2025-01-09 10:24:31.006334";"-0001.67";-23700;" ";" ";" "
1736429071.035132;"2025-01-09 10:24:31.035132";"-0001.67";-23700;" ";" ";" "
1736429071.066897;"2025-01-09 10:24:31.066897";"-0001.78";-25181;" ";" ";" "
1736429071.095906;"2025-01-09 10:24:31.095906";"-0001.78";-25181;" ";" ";" "
1736429071.127451;"2025-01-09 10:24:31.127451";"-0001.79";-25350;" ";" ";" "
1736429071.158526;"2025-01-09 10:24:31.158526";"-0001.80";-25497;" ";" ";" "
1736429071.189347;"2025-01-09 10:24:31.189347";"-0001.81";-25596;" ";" ";" "
1736429071.219115;"2025-01-09 10:24:31.219115";"-0001.81";-25596;" ";" ";" "
1736429071.249752;"2025-01-09 10:24:31.249752";"-0001.82";-25849;" ";" ";" "
1736429071.279949;"2025-01-09 10:24:31.279949";"-0001.83";-25958;" ";" ";" "
1736429071.309895;"2025-01-09 10:24:31.309895";"-0001.83";-25958;" ";" ";" "
1736429071.340616;"2025-01-09 10:24:31.340616";"-0001.86";-26384;" ";" ";" "
1736429071.395108;"2025-01-09 10:24:31.395108";"-0001.90";-26903;" ";" ";" "
1736429071.426567;"2025-01-09 10:24:31.426567";"-0001.91";-27043;" ";" ";" "
1736429071.457987;"2025-01-09 10:24:31.457987";"-0001.92";-27209;" ";" ";" "
1736429071.489075;"2025-01-09 10:24:31.489075";"-0001.93";-27328;" ";" ";" "
1736429071.518602;"2025-01-09 10:24:31.518602";"-0001.93";-27328;" ";" ";" "
1736429071.550226;"2025-01-09 10:24:31.550226";"-0001.93";-27406;" ";" ";" "
1736429071.581417;"2025-01-09 10:24:31.581417";"-0001.95";-27588;" ";" ";" "
1736429071.612073;"2025-01-09 10:24:31.612073";"-0001.98";-28046;" ";" ";" "
1736429071.641092;"2025-01-09 10:24:31.641092";"-0001.98";-28046;" ";" ";" "
1736429071.67372;"2025-01-09 10:24:31.673720";"-0001.99";-28273;" ";" ";" "
1736429071.704915;"2025-01-09 10:24:31.704915";"-0002.03";-28728;" ";" ";" "
1736429071.73382;"2025-01-09 10:24:31.733820";"-0002.03";-28728;" ";" ";" "
1736429071.765322;"2025-01-09 10:24:31.765322";"-0002.03";-28837;" ";" ";" "
1736429071.796379;"2025-01-09 10:24:31.796379";"-0002.04";-28987;" ";" ";" "
1736429071.828216;"2025-01-09 10:24:31.828216";"-0002.05";-29072;" ";" ";" "
1736429071.857217;"2025-01-09 10:24:31.857217";"-0002.05";-29072;" ";" ";" "
1736429071.887719;"2025-01-09 10:24:31.887719";"-0002.05";-29072;" ";" ";" "
1736429071.919079;"2025-01-09 10:24:31.919079";"-0002.05";-29072;" ";" ";" "
1736429071.949309;"2025-01-09 10:24:31.949309";"-0002.06";-29170;" ";" ";" "
1736429071.979891;"2025-01-09 10:24:31.979891";"-0002.06";-29170;" ";" ";" "
1736429072.011949;"2025-01-09 10:24:32.011949";"-0002.06";-29254;" ";" ";" "
1736429072.043271;"2025-01-09 10:24:32.043271";"-0002.07";-29392;" ";" ";" "
1736429072.072148;"2025-01-09 10:24:32.072148";"-0002.07";-29392;" ";" ";" "
1736429072.104095;"2025-01-09 10:24:32.104095";"-0002.08";-29513;" ";" ";" "
1736429072.135595;"2025-01-09 10:24:32.135595";"-0002.09";-29616;" ";" ";" "
1736429072.165255;"2025-01-09 10:24:32.165255";"-0002.09";-29616;" ";" ";" "
1736429072.196807;"2025-01-09 10:24:32.196807";"-0002.10";-29757;" ";" ";" "
1736429072.227983;"2025-01-09 10:24:32.227983";"-0002.11";-29871;" ";" ";" "
1736429072.258132;"2025-01-09 10:24:32.258132";"-0002.11";-29968;" ";" ";" "
1736429072.287903;"2025-01-09 10:24:32.287903";"-0002.11";-29968;" ";" ";" "
1736429072.319466;"2025-01-09 10:24:32.319466";"-0002.12";-30060;" ";" ";" "
1736429072.350602;"2025-01-09 10:24:32.350602";"-0002.13";-30177;" ";" ";" "
1736429072.379324;"2025-01-09 10:24:32.379324";"-0002.13";-30177;" ";" ";" "
1736429072.411212;"2025-01-09 10:24:32.411212";"-0002.14";-30290;" ";" ";" "
1736429072.442109;"2025-01-09 10:24:32.442109";"-0002.15";-30455;" ";" ";" "
1736429072.474043;"2025-01-09 10:24:32.474043";"-0002.16";-30647;" ";" ";" "
1736429072.503933;"2025-01-09 10:24:32.503933";"-0002.16";-30647;" ";" ";" "
1736429072.560841;"2025-01-09 10:24:32.560841";"-0002.19";-30996;" ";" ";" "
1736429072.592159;"2025-01-09 10:24:32.592159";"-0002.22";-31462;" ";" ";" "
1736429072.623095;"2025-01-09 10:24:32.623095";"-0002.28";-32305;" ";" ";" "
1736429072.65259;"2025-01-09 10:24:32.652590";"-0002.28";-32305;" ";" ";" "
1736429072.684662;"2025-01-09 10:24:32.684662";"-0002.30";-32571;" ";" ";" "
1736429072.714063;"2025-01-09 10:24:32.714063";"-0002.30";-32571;" ";" ";" "
1736429072.745611;"2025-01-09 10:24:32.745611";"-0002.30";-32627;" ";" ";" "
1736429072.776095;"2025-01-09 10:24:32.776095";"-0002.31";-32707;" ";" ";" "
1736429072.807581;"2025-01-09 10:24:32.807581";"-0002.33";-33045;" ";" ";" "
1736429072.83639;"2025-01-09 10:24:32.836390";"-0002.33";-33045;" ";" ";" "
1736429072.868336;"2025-01-09 10:24:32.868336";"-0002.37";-33608;" ";" ";" "
1736429072.900134;"2025-01-09 10:24:32.900134";"-0002.38";-33806;" ";" ";" "
1736429072.930741;"2025-01-09 10:24:32.930741";"-0002.39";-33953;" ";" ";" "
1736429072.960624;"2025-01-09 10:24:32.960624";"-0002.39";-33953;" ";" ";" "
1736429072.991098;"2025-01-09 10:24:32.991098";"-0002.40";-34034;" ";" ";" "
1736429073.022822;"2025-01-09 10:24:33.022822";"-0002.41";-34226;" ";" ";" "
1736429073.052177;"2025-01-09 10:24:33.052177";"-0002.41";-34226;" ";" ";" "
1736429073.083453;"2025-01-09 10:24:33.083453";"-0002.43";-34433;" ";" ";" "
1736429073.115406;"2025-01-09 10:24:33.115406";"-0002.46";-34945;" ";" ";" "
1736429073.144905;"2025-01-09 10:24:33.144905";"-0002.46";-34945;" ";" ";" "
1736429073.176376;"2025-01-09 10:24:33.176376";"-0002.50";-35413;" ";" ";" "
1736429073.20665;"2025-01-09 10:24:33.206650";"-0002.54";-35981;" ";" ";" "
1736429073.237749;"2025-01-09 10:24:33.237749";"-0002.55";-36213;" ";" ";" "
1736429073.266972;"2025-01-09 10:24:33.266972";"-0002.55";-36213;" ";" ";" "
1736429073.298984;"2025-01-09 10:24:33.298984";"-0002.58";-36552;" ";" ";" "
1736429073.329984;"2025-01-09 10:24:33.329984";"-0002.62";-37103;" ";" ";" "
1736429073.359124;"2025-01-09 10:24:33.359124";"-0002.62";-37103;" ";" ";" "
1736429073.390759;"2025-01-09 10:24:33.390759";"-0002.69";-38145;" ";" ";" "
1736429073.421057;"2025-01-09 10:24:33.421057";"-0002.70";-38341;" ";" ";" "
1736429073.451952;"2025-01-09 10:24:33.451952";"-0002.73";-38764;" ";" ";" "
1736429073.481189;"2025-01-09 10:24:33.481189";"-0002.73";-38764;" ";" ";" "
1736429073.514023;"2025-01-09 10:24:33.514023";"-0002.74";-38856;" ";" ";" "
1736429073.544824;"2025-01-09 10:24:33.544824";"-0002.75";-38950;" ";" ";" "
1736429073.575483;"2025-01-09 10:24:33.575483";"-0002.75";-39059;" ";" ";" "
1736429073.604927;"2025-01-09 10:24:33.604927";"-0002.75";-39059;" ";" ";" "
1736429073.636885;"2025-01-09 10:24:33.636885";"-0002.76";-39189;" ";" ";" "
1736429073.667965;"2025-01-09 10:24:33.667965";"-0002.77";-39283;" ";" ";" "
1736429073.699677;"2025-01-09 10:24:33.699677";"-0002.78";-39388;" ";" ";" "
1736429073.728234;"2025-01-09 10:24:33.728234";"-0002.78";-39388;" ";" ";" "
1736429073.76047;"2025-01-09 10:24:33.760470";"-0002.79";-39497;" ";" ";" "
1736429073.79092;"2025-01-09 10:24:33.790920";"-0002.80";-39637;" ";" ";" "
1736429073.820536;"2025-01-09 10:24:33.820536";"-0002.80";-39637;" ";" ";" "
1736429073.851803;"2025-01-09 10:24:33.851803";"-0002.80";-39733;" ";" ";" "
1736429073.883224;"2025-01-09 10:24:33.883224";"-0002.85";-40361;" ";" ";" "
1736429073.914619;"2025-01-09 10:24:33.914619";"-0002.89";-40932;" ";" ";" "
1736429073.943321;"2025-01-09 10:24:33.943321";"-0002.89";-40932;" ";" ";" "
1736429073.974602;"2025-01-09 10:24:33.974602";"-0002.89";-40963;" ";" ";" "
1736429074.005186;"2025-01-09 10:24:34.005186";"-0002.90";-41058;" ";" ";" "
1736429074.036393;"2025-01-09 10:24:34.036393";"-0002.91";-41307;" ";" ";" "
1736429074.064918;"2025-01-09 10:24:34.064918";"-0002.91";-41307;" ";" ";" "
1736429074.111023;"2025-01-09 10:24:34.111023";"-0002.93";-41604;" ";" ";" "
1736429074.143219;"2025-01-09 10:24:34.143219";"-0003.02";-42857;" ";" ";" "
1736429074.172424;"2025-01-09 10:24:34.172424";"-0003.02";-42857;" ";" ";" "
1736429074.203343;"2025-01-09 10:24:34.203343";"-0003.04";-43113;" ";" ";" "
1736429074.235333;"2025-01-09 10:24:34.235333";"-0003.05";-43202;" ";" ";" "
1736429074.266401;"2025-01-09 10:24:34.266401";"-0003.05";-43299;" ";" ";" "
1736429074.296118;"2025-01-09 10:24:34.296118";"-0003.05";-43299;" ";" ";" "
1736429074.326897;"2025-01-09 10:24:34.326897";"-0003.06";-43427;" ";" ";" "
1736429074.357275;"2025-01-09 10:24:34.357275";"-0003.10";-43953;" ";" ";" "
1736429074.387911;"2025-01-09 10:24:34.387911";"-0003.10";-43953;" ";" ";" "
1736429074.417931;"2025-01-09 10:24:34.417931";"-0003.10";-43953;" ";" ";" "
1736429074.448964;"2025-01-09 10:24:34.448964";"-0003.11";-44041;" ";" ";" "
1736429074.480538;"2025-01-09 10:24:34.480538";"-0003.11";-44155;" ";" ";" "
1736429074.509155;"2025-01-09 10:24:34.509155";"-0003.11";-44155;" ";" ";" "
1736429074.539824;"2025-01-09 10:24:34.539824";"-0003.12";-44256;" ";" ";" "
1736429074.571211;"2025-01-09 10:24:34.571211";"-0003.20";-45406;" ";" ";" "
1736429074.601829;"2025-01-09 10:24:34.601829";"-0003.24";-45927;" ";" ";" "
1736429074.631382;"2025-01-09 10:24:34.631382";"-0003.24";-45927;" ";" ";" "
1736429074.662433;"2025-01-09 10:24:34.662433";"-0003.24";-46011;" ";" ";" "
1736429074.693355;"2025-01-09 10:24:34.693355";"-0003.25";-46097;" ";" ";" "
1736429074.724348;"2025-01-09 10:24:34.724348";"-0003.25";-46144;" ";" ";" "
1736429074.754432;"2025-01-09 10:24:34.754432";"-0003.25";-46144;" ";" ";" "
1736429074.787307;"2025-01-09 10:24:34.787307";"-0003.26";-46254;" ";" ";" "
1736429074.818203;"2025-01-09 10:24:34.818203";"-0003.29";-46610;" ";" ";" "
1736429074.848843;"2025-01-09 10:24:34.848843";"-0003.33";-47169;" ";" ";" "
1736429074.878072;"2025-01-09 10:24:34.878072";"-0003.33";-47169;" ";" ";" "
1736429074.909584;"2025-01-09 10:24:34.909584";"-0003.36";-47683;" ";" ";" "
1736429074.939779;"2025-01-09 10:24:34.939779";"-0003.36";-47693;" ";" ";" "
1736429074.969845;"2025-01-09 10:24:34.969845";"-0003.36";-47693;" ";" ";" "
1736429075.000825;"2025-01-09 10:24:35.000825";"-0003.37";-47848;" ";" ";" "
1736429075.031903;"2025-01-09 10:24:35.031903";"-0003.39";-48096;" ";" ";" "
1736429075.063759;"2025-01-09 10:24:35.063759";"-0003.41";-48371;" ";" ";" "
1736429075.092839;"2025-01-09 10:24:35.092839";"-0003.41";-48371;" ";" ";" "
1736429075.123626;"2025-01-09 10:24:35.123626";"-0003.45";-48893;" ";" ";" "
1736429075.15288;"2025-01-09 10:24:35.152880";"-0003.45";-48893;" ";" ";" "
1736429075.184138;"2025-01-09 10:24:35.184138";"-0003.46";-49051;" ";" ";" "
1736429075.215871;"2025-01-09 10:24:35.215871";"-0003.47";-49212;" ";" ";" "
1736429075.246991;"2025-01-09 10:24:35.246991";"-0003.48";-49314;" ";" ";" "
1736429075.276859;"2025-01-09 10:24:35.276859";"-0003.48";-49314;" ";" ";" "
1736429075.307518;"2025-01-09 10:24:35.307518";"-0003.49";-49448;" ";" ";" "
1736429075.339044;"2025-01-09 10:24:35.339044";"-0003.53";-50045;" ";" ";" "
1736429075.370889;"2025-01-09 10:24:35.370889";"-0003.58";-50778;" ";" ";" "
1736429075.400496;"2025-01-09 10:24:35.400496";"-0003.58";-50778;" ";" ";" "
1736429075.433034;"2025-01-09 10:24:35.433034";"-0003.59";-50891;" ";" ";" "
1736429075.468541;"2025-01-09 10:24:35.468541";"-0003.60";-51105;" ";" ";" "
1736429075.500549;"2025-01-09 10:24:35.500549";"-0003.62";-51262;" ";" ";" "
1736429075.529838;"2025-01-09 10:24:35.529838";"-0003.62";-51262;" ";" ";" "
1736429075.561262;"2025-01-09 10:24:35.561262";"-0003.63";-51436;" ";" ";" "
1736429075.592426;"2025-01-09 10:24:35.592426";"-0003.65";-51729;" ";" ";" "
1736429075.622179;"2025-01-09 10:24:35.622179";"-0003.74";-53072;" ";" ";" "
1736429075.652868;"2025-01-09 10:24:35.652868";"-0003.74";-53072;" ";" ";" "
1736429075.686123;"2025-01-09 10:24:35.686123";"-0003.76";-53285;" ";" ";" "
1736429075.718132;"2025-01-09 10:24:35.718132";"-0003.76";-53306;" ";" ";" "
1736429075.751193;"2025-01-09 10:24:35.751193";"-0003.77";-53492;" ";" ";" "
1736429075.781579;"2025-01-09 10:24:35.781579";"-0003.77";-53492;" ";" ";" "
1736429075.813367;"2025-01-09 10:24:35.813367";"-0003.79";-53727;" ";" ";" "
1736429075.844939;"2025-01-09 10:24:35.844939";"-0003.80";-53859;" ";" ";" "
1736429075.877614;"2025-01-09 10:24:35.877614";"-0003.83";-54315;" ";" ";" "
1736429075.907492;"2025-01-09 10:24:35.907492";"-0003.83";-54315;" ";" ";" "
1736429075.938392;"2025-01-09 10:24:35.938392";"-0003.83";-54315;" ";" ";" "
1736429075.968495;"2025-01-09 10:24:35.968495";"-0003.83";-54315;" ";" ";" "
1736429075.999401;"2025-01-09 10:24:35.999401";"-0003.83";-54315;" ";" ";" "
1736429076.030119;"2025-01-09 10:24:36.030119";"-0003.83";-54315;" ";" ";" "
1736429076.063044;"2025-01-09 10:24:36.063044";"-0003.92";-55643;" ";" ";" "
1736429076.09357;"2025-01-09 10:24:36.093570";"-0003.92";-55643;" ";" ";" "
1736429076.126449;"2025-01-09 10:24:36.126449";"-0003.94";-55834;" ";" ";" "
1736429076.156782;"2025-01-09 10:24:36.156782";"-0003.96";-56155;" ";" ";" "
1736429076.187027;"2025-01-09 10:24:36.187027";"-0003.96";-56155;" ";" ";" "
1736429076.217908;"2025-01-09 10:24:36.217908";"-0004.11";-58270;" ";" ";" "
1736429076.248808;"2025-01-09 10:24:36.248808";"-0004.15";-58810;" ";" ";" "
1736429076.279834;"2025-01-09 10:24:36.279834";"-0004.17";-59089;" ";" ";" "
1736429076.309613;"2025-01-09 10:24:36.309613";"-0004.17";-59089;" ";" ";" "
1736429076.33977;"2025-01-09 10:24:36.339770";"-0004.18";-59309;" ";" ";" "
1736429076.371951;"2025-01-09 10:24:36.371951";"-0004.20";-59539;" ";" ";" "
1736429076.401093;"2025-01-09 10:24:36.401093";"-0004.20";-59539;" ";" ";" "
1736429076.432352;"2025-01-09 10:24:36.432352";"-0004.26";-60411;" ";" ";" "
1736429076.463992;"2025-01-09 10:24:36.463992";"-0004.28";-60704;" ";" ";" "
1736429076.493994;"2025-01-09 10:24:36.493994";"-0004.29";-60784;" ";" ";" "
1736429076.523616;"2025-01-09 10:24:36.523616";"-0004.29";-60784;" ";" ";" "
1736429076.555625;"2025-01-09 10:24:36.555625";"-0004.29";-60784;" ";" ";" "
1736429076.586807;"2025-01-09 10:24:36.586807";"-0004.29";-60784;" ";" ";" "
1736429076.617344;"2025-01-09 10:24:36.617344";"-0004.29";-60784;" ";" ";" "
1736429076.646734;"2025-01-09 10:24:36.646734";"-0004.29";-60784;" ";" ";" "
1736429076.677885;"2025-01-09 10:24:36.677885";"-0004.29";-60784;" ";" ";" "
1736429076.708671;"2025-01-09 10:24:36.708671";"-0004.29";-60784;" ";" ";" "
1736429076.737774;"2025-01-09 10:24:36.737774";"-0004.29";-60784;" ";" ";" "
