"Hora UNIX";"Distancia";"Ticks";"GIROSCOPIO";"ACELEROMETRO";"MAGNETROMETRO"
1736373376;"000.01";0;" ";" ";" "
1736373376;"000.01";0;" ";" ";" "
1736373376;"000.01";0;" ";" ";" "
1736373376;"000.01";0;" ";" ";" "
1736373376;"000.01";0;" ";" ";" "
1736373376;"000.01";0;" ";" ";" "
1736373376;"000.01";0;" ";" ";" "
1736373376;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373377;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373378;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373379;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
1736373380;"000.01";0;" ";" ";" "
