"Hora UNIX";"Distancia";"Ticks";"GIROSCOPIO";"ACELEROMETRO";"MAGNETROMETRO"
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372806;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372807;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372808;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
1736372809;"000.01";0;" ";" ";" "
