"Hora UNIX";"Distancia";"Ticks";"GIROSCOPIO";"ACELEROMETRO";"MAGNETROMETRO"
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284692;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284693;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284694;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284695;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284696;"+0000.01";"";" ";" ";" "
1736284697;"+0000.01";"";" ";" ";" "
1736284697;"+0000.01";"";" ";" ";" "
1736284697;"+0000.01";"";" ";" ";" "
