"Hora UNIX";"Distancia";"Ticks";"GIROSCOPIO";"ACELEROMETRO";"MAGNETROMETRO"
1736281104;"+0000.01";"";" ";" ";" "
1736281104;"+0000.01";"";" ";" ";" "
1736281104;"+0000.01";"";" ";" ";" "
1736281104;"+0000.01";"";" ";" ";" "
1736281104;"+0000.01";"";" ";" ";" "
1736281104;"+0000.01";"";" ";" ";" "
1736281104;"+0000.01";"";" ";" ";" "
1736281104;"+0000.01";"";" ";" ";" "
1736281104;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281105;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
1736281106;"+0000.01";"";" ";" ";" "
