"Hora UNIX";"Distancia";"Ticks";"GIROSCOPIO";"ACELEROMETRO";"MAGNETROMETRO"
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281779;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
1736281780;"+0000.01";"";" ";" ";" "
