"Hora";"Distancia";"GIROSCOPIO";"ACELEROMETRO";"MAGNETROMETRO"
"15:28:05.767265";"+0007.47";" ";" ";" "
"15:28:05.800004";"+0007.47";" ";" ";" "
"15:28:05.831275";"+0007.47";" ";" ";" "
"15:28:05.861797";"+0007.47";" ";" ";" "
"15:28:05.892931";"+0007.47";" ";" ";" "
"15:28:05.922675";"+0007.47";" ";" ";" "
"15:28:05.953309";"+0007.47";" ";" ";" "
"15:28:05.983315";"+0007.47";" ";" ";" "
"15:28:06.013557";"+0007.47";" ";" ";" "
"15:28:06.043414";"+0007.47";" ";" ";" "
"15:28:06.073745";"+0007.47";" ";" ";" "
"15:28:06.105259";"+0007.47";" ";" ";" "
"15:28:06.135885";"+0007.47";" ";" ";" "
"15:28:06.166598";"+0007.47";" ";" ";" "
"15:28:06.197722";"+0007.47";" ";" ";" "
"15:28:06.227924";"+0007.47";" ";" ";" "
"15:28:06.258797";"+0007.47";" ";" ";" "
"15:28:06.289572";"+0007.47";" ";" ";" "
"15:28:06.320245";"+0007.47";" ";" ";" "
"15:28:06.350341";"+0007.47";" ";" ";" "
"15:28:06.379723";"+0007.47";" ";" ";" "
"15:28:06.409821";"+0007.47";" ";" ";" "
"15:28:06.438784";"+0007.47";" ";" ";" "
"15:28:06.468469";"+0007.47";" ";" ";" "
"15:28:06.498882";"+0007.47";" ";" ";" "
"15:28:06.528143";"+0007.47";" ";" ";" "
"15:28:06.558221";"+0007.47";" ";" ";" "
"15:28:06.588433";"+0007.47";" ";" ";" "
"15:28:06.618267";"+0007.47";" ";" ";" "
"15:28:06.648652";"+0007.47";" ";" ";" "
"15:28:06.678625";"+0007.47";" ";" ";" "
"15:28:06.709222";"+0007.47";" ";" ";" "
"15:28:06.740616";"+0007.47";" ";" ";" "
"15:28:06.770577";"+0007.47";" ";" ";" "
"15:28:06.802292";"+0007.47";" ";" ";" "
"15:28:06.832647";"+0007.47";" ";" ";" "
"15:28:06.862655";"+0007.47";" ";" ";" "
"15:28:06.893567";"+0007.47";" ";" ";" "
"15:28:06.923072";"+0007.47";" ";" ";" "
"15:28:06.952048";"+0007.47";" ";" ";" "
"15:28:06.981891";"+0007.47";" ";" ";" "
"15:28:07.013408";"+0007.47";" ";" ";" "
"15:28:07.042585";"+0007.47";" ";" ";" "
"15:28:07.073461";"+0007.47";" ";" ";" "
"15:28:07.104492";"+0007.47";" ";" ";" "
"15:28:07.133516";"+0007.47";" ";" ";" "
"15:28:07.163258";"+0007.47";" ";" ";" "
"15:28:07.192563";"+0007.47";" ";" ";" "
"15:28:07.221795";"+0007.47";" ";" ";" "
"15:28:07.253941";"+0007.47";" ";" ";" "
"15:28:07.284565";"+0007.47";" ";" ";" "
"15:28:07.315186";"+0007.47";" ";" ";" "
"15:28:07.347016";"+0007.47";" ";" ";" "
"15:28:07.377303";"+0007.47";" ";" ";" "
"15:28:07.408285";"+0007.47";" ";" ";" "
"15:28:07.438876";"+0007.47";" ";" ";" "
"15:28:07.469554";"+0007.47";" ";" ";" "
"15:28:07.500758";"+0007.47";" ";" ";" "
"15:28:07.531623";"+0007.47";" ";" ";" "
"15:28:07.561821";"+0007.47";" ";" ";" "
"15:28:07.592317";"+0007.47";" ";" ";" "
"15:28:07.622197";"+0007.47";" ";" ";" "
"15:28:07.653331";"+0007.47";" ";" ";" "
"15:28:07.682827";"+0007.47";" ";" ";" "
"15:28:07.726681";"+0007.47";" ";" ";" "
"15:28:07.765998";"+0007.47";" ";" ";" "
"15:28:07.797001";"+0007.47";" ";" ";" "
"15:28:07.825930";"+0007.47";" ";" ";" "
"15:28:07.856813";"+0007.47";" ";" ";" "
"15:28:07.887280";"+0007.47";" ";" ";" "
"15:28:07.916942";"+0007.47";" ";" ";" "
"15:28:07.947479";"+0007.47";" ";" ";" "
"15:28:07.977498";"+0007.47";" ";" ";" "
"15:28:08.007338";"+0007.47";" ";" ";" "
"15:28:08.037665";"+0007.47";" ";" ";" "
"15:28:08.067843";"+0007.47";" ";" ";" "
"15:28:08.098693";"+0007.47";" ";" ";" "
"15:28:08.129981";"+0007.47";" ";" ";" "
"15:28:08.160969";"+0007.47";" ";" ";" "
"15:28:08.191517";"+0007.47";" ";" ";" "
"15:28:08.221329";"+0007.47";" ";" ";" "
"15:28:08.252895";"+0007.47";" ";" ";" "
"15:28:08.285065";"+0007.47";" ";" ";" "
"15:28:08.316624";"+0007.47";" ";" ";" "
"15:28:08.347636";"+0007.47";" ";" ";" "
"15:28:08.377940";"+0007.47";" ";" ";" "
"15:28:08.408269";"+0007.47";" ";" ";" "
"15:28:08.438287";"+0007.47";" ";" ";" "
"15:28:08.469819";"+0007.47";" ";" ";" "
"15:28:08.500221";"+0007.47";" ";" ";" "
"15:28:08.530893";"+0007.47";" ";" ";" "
"15:28:08.562355";"+0007.47";" ";" ";" "
"15:28:08.592962";"+0007.47";" ";" ";" "
"15:28:08.625809";"+0007.47";" ";" ";" "
"15:28:08.656347";"+0007.47";" ";" ";" "
"15:28:08.686994";"+0007.47";" ";" ";" "
"15:28:08.716938";"+0007.47";" ";" ";" "
"15:28:08.748065";"+0007.47";" ";" ";" "
"15:28:08.776989";"+0007.47";" ";" ";" "
"15:28:08.806175";"+0007.47";" ";" ";" "
"15:28:08.836928";"+0007.47";" ";" ";" "
"15:28:08.866842";"+0007.47";" ";" ";" "
"15:28:08.896148";"+0007.47";" ";" ";" "
"15:28:08.926423";"+0007.47";" ";" ";" "
"15:28:08.956250";"+0007.47";" ";" ";" "
"15:28:08.985435";"+0007.47";" ";" ";" "
"15:28:09.016336";"+0007.47";" ";" ";" "
"15:28:09.047553";"+0007.47";" ";" ";" "
"15:28:09.079181";"+0007.47";" ";" ";" "
"15:28:09.108396";"+0007.47";" ";" ";" "
"15:28:09.138238";"+0007.47";" ";" ";" "
"15:28:09.167742";"+0007.47";" ";" ";" "
"15:28:09.197367";"+0007.47";" ";" ";" "
"15:28:09.227089";"+0007.47";" ";" ";" "
"15:28:09.256826";"+0007.47";" ";" ";" "
"15:28:09.285849";"+0007.47";" ";" ";" "
"15:28:09.314846";"+0007.47";" ";" ";" "
"15:28:09.344261";"+0007.47";" ";" ";" "
"15:28:09.374387";"+0007.47";" ";" ";" "
"15:28:09.403130";"+0007.47";" ";" ";" "
"15:28:09.433053";"+0007.47";" ";" ";" "
"15:28:09.462659";"+0007.47";" ";" ";" "
"15:28:09.492744";"+0007.47";" ";" ";" "
"15:28:09.521836";"+0007.47";" ";" ";" "
"15:28:09.550908";"+0007.47";" ";" ";" "
"15:28:09.582738";"+0007.47";" ";" ";" "
"15:28:09.612799";"+0007.47";" ";" ";" "
"15:28:09.642969";"+0007.47";" ";" ";" "
"15:28:09.673377";"+0007.47";" ";" ";" "
"15:28:09.703833";"+0007.47";" ";" ";" "
"15:28:09.732872";"+0007.47";" ";" ";" "
"15:28:09.761847";"+0007.47";" ";" ";" "
"15:28:09.792384";"+0007.47";" ";" ";" "
"15:28:09.822582";"+0007.47";" ";" ";" "
"15:28:09.852333";"+0007.47";" ";" ";" "
"15:28:09.882202";"+0007.47";" ";" ";" "
"15:28:09.914684";"+0007.47";" ";" ";" "
"15:28:09.946217";"+0007.47";" ";" ";" "
"15:28:09.976939";"+0007.47";" ";" ";" "
"15:28:10.007425";"+0007.47";" ";" ";" "
"15:28:10.038017";"+0007.47";" ";" ";" "
"15:28:10.068606";"+0007.47";" ";" ";" "
"15:28:10.101126";"+0007.47";" ";" ";" "
"15:28:10.130996";"+0007.47";" ";" ";" "
"15:28:10.161395";"+0007.47";" ";" ";" "
"15:28:10.192674";"+0007.47";" ";" ";" "
"15:28:10.223922";"+0007.47";" ";" ";" "
"15:28:10.253957";"+0007.47";" ";" ";" "
"15:28:10.284708";"+0007.47";" ";" ";" "
"15:28:10.313735";"+0007.47";" ";" ";" "
"15:28:10.343377";"+0007.47";" ";" ";" "
"15:28:10.372864";"+0007.47";" ";" ";" "
"15:28:10.404130";"+0007.47";" ";" ";" "
"15:28:10.434960";"+0007.47";" ";" ";" "
"15:28:10.464097";"+0007.47";" ";" ";" "
"15:28:10.495911";"+0007.47";" ";" ";" "
"15:28:10.525889";"+0007.47";" ";" ";" "
"15:28:10.555382";"+0007.47";" ";" ";" "
"15:28:10.584613";"+0007.47";" ";" ";" "
"15:28:10.614706";"+0007.47";" ";" ";" "
"15:28:10.645415";"+0007.47";" ";" ";" "
"15:28:10.674648";"+0007.47";" ";" ";" "
"15:28:10.703959";"+0007.47";" ";" ";" "
"15:28:10.734850";"+0007.47";" ";" ";" "
"15:28:10.764935";"+0007.47";" ";" ";" "
"15:28:10.794380";"+0007.47";" ";" ";" "
"15:28:10.824057";"+0007.47";" ";" ";" "
"15:28:10.853318";"+0007.47";" ";" ";" "
"15:28:10.883655";"+0007.47";" ";" ";" "
"15:28:10.912974";"+0007.47";" ";" ";" "
"15:28:10.942984";"+0007.47";" ";" ";" "
"15:28:10.972010";"+0007.47";" ";" ";" "
"15:28:11.002422";"+0007.47";" ";" ";" "
"15:28:11.032831";"+0007.47";" ";" ";" "
"15:28:11.062666";"+0007.47";" ";" ";" "
"15:28:11.093493";"+0007.47";" ";" ";" "
"15:28:11.123687";"+0007.47";" ";" ";" "
"15:28:11.153048";"+0007.47";" ";" ";" "
"15:28:11.183206";"+0007.47";" ";" ";" "
"15:28:11.213317";"+0007.47";" ";" ";" "
"15:28:11.242207";"+0007.47";" ";" ";" "
"15:28:11.271934";"+0007.47";" ";" ";" "
"15:28:11.301172";"+0007.47";" ";" ";" "
"15:28:11.332117";"+0007.47";" ";" ";" "
"15:28:11.362907";"+0007.47";" ";" ";" "
"15:28:11.392266";"+0007.47";" ";" ";" "
"15:28:11.422725";"+0007.47";" ";" ";" "
"15:28:11.452931";"+0007.47";" ";" ";" "
"15:28:11.482960";"+0007.47";" ";" ";" "
"15:28:11.512329";"+0007.47";" ";" ";" "
"15:28:11.543041";"+0007.47";" ";" ";" "
"15:28:11.572805";"+0007.47";" ";" ";" "
"15:28:11.602738";"+0007.47";" ";" ";" "
"15:28:11.633230";"+0007.47";" ";" ";" "
"15:28:11.662730";"+0007.47";" ";" ";" "
"15:28:11.692166";"+0007.47";" ";" ";" "
"15:28:11.721095";"+0007.47";" ";" ";" "
"15:28:11.750623";"+0007.47";" ";" ";" "
"15:28:11.780891";"+0007.47";" ";" ";" "
"15:28:11.810922";"+0007.47";" ";" ";" "
"15:28:11.840592";"+0007.47";" ";" ";" "
"15:28:11.870371";"+0007.47";" ";" ";" "
"15:28:11.900553";"+0007.47";" ";" ";" "
"15:28:11.930451";"+0007.47";" ";" ";" "
"15:28:11.961063";"+0007.47";" ";" ";" "
"15:28:11.991358";"+0007.47";" ";" ";" "
"15:28:12.020839";"+0007.47";" ";" ";" "
"15:28:12.051441";"+0007.47";" ";" ";" "
"15:28:12.080459";"+0007.47";" ";" ";" "
"15:28:12.109759";"+0007.47";" ";" ";" "
"15:28:12.139518";"+0007.47";" ";" ";" "
"15:28:12.169591";"+0007.47";" ";" ";" "
"15:28:12.200814";"+0007.47";" ";" ";" "
"15:28:12.230162";"+0007.47";" ";" ";" "
"15:28:12.260314";"+0007.47";" ";" ";" "
"15:28:12.290566";"+0007.47";" ";" ";" "
"15:28:12.319894";"+0007.47";" ";" ";" "
"15:28:12.349144";"+0007.47";" ";" ";" "
"15:28:12.379358";"+0007.47";" ";" ";" "
"15:28:12.409271";"+0007.47";" ";" ";" "
"15:28:12.438614";"+0007.47";" ";" ";" "
"15:28:12.468300";"+0007.47";" ";" ";" "
"15:28:12.499214";"+0007.47";" ";" ";" "
"15:28:12.528832";"+0007.47";" ";" ";" "
"15:28:12.558858";"+0007.47";" ";" ";" "
"15:28:12.588646";"+0007.47";" ";" ";" "
"15:28:12.618934";"+0007.47";" ";" ";" "
"15:28:12.649331";"+0007.47";" ";" ";" "
"15:28:12.678376";"+0007.47";" ";" ";" "
"15:28:12.708697";"+0007.47";" ";" ";" "
"15:28:12.738494";"+0007.47";" ";" ";" "
"15:28:12.767992";"+0007.47";" ";" ";" "
"15:28:12.796883";"+0007.47";" ";" ";" "
"15:28:12.827208";"+0007.47";" ";" ";" "
"15:28:12.858260";"+0007.47";" ";" ";" "
"15:28:12.889901";"+0007.47";" ";" ";" "
"15:28:12.919781";"+0007.47";" ";" ";" "
"15:28:12.950635";"+0007.47";" ";" ";" "
"15:28:12.982930";"+0007.47";" ";" ";" "
"15:28:13.013242";"+0007.47";" ";" ";" "
"15:28:13.043955";"+0007.47";" ";" ";" "
"15:28:13.075130";"+0007.47";" ";" ";" "
"15:28:13.105400";"+0007.47";" ";" ";" "
"15:28:13.157067";"+0007.47";" ";" ";" "
"15:28:13.187708";"+0007.47";" ";" ";" "
"15:28:13.217267";"+0007.47";" ";" ";" "
"15:28:13.246061";"+0007.47";" ";" ";" "
"15:28:13.274955";"+0007.47";" ";" ";" "
"15:28:13.304558";"+0007.47";" ";" ";" "
"15:28:13.335263";"+0007.47";" ";" ";" "
"15:28:13.365164";"+0007.47";" ";" ";" "
"15:28:13.395139";"+0007.47";" ";" ";" "
"15:28:13.425146";"+0007.47";" ";" ";" "
"15:28:13.455507";"+0007.47";" ";" ";" "
"15:28:13.486581";"+0007.47";" ";" ";" "
"15:28:13.516276";"+0007.47";" ";" ";" "
"15:28:13.547474";"+0007.47";" ";" ";" "
"15:28:13.577557";"+0007.47";" ";" ";" "
"15:28:13.607772";"+0007.47";" ";" ";" "
"15:28:13.637204";"+0007.47";" ";" ";" "
"15:28:13.666488";"+0007.47";" ";" ";" "
"15:28:13.696386";"+0007.47";" ";" ";" "
"15:28:13.726837";"+0007.47";" ";" ";" "
"15:28:13.757755";"+0007.47";" ";" ";" "
"15:28:13.786896";"+0007.47";" ";" ";" "
"15:28:13.816805";"+0007.47";" ";" ";" "
"15:28:13.846759";"+0007.47";" ";" ";" "
"15:28:13.876129";"+0007.47";" ";" ";" "
"15:28:13.907213";"+0007.47";" ";" ";" "
