"Hora";"Distancia";"GIROSCOPIO";"ACELEROMETRO";"MAGNETROMETRO"
"10:10:48.230379";"000.01";" ";" ";" "
"10:10:48.259628";"000.01";" ";" ";" "
"10:10:48.288823";"000.01";" ";" ";" "
"10:10:48.317927";"000.01";" ";" ";" "
"10:10:48.347809";"000.01";" ";" ";" "
"10:10:48.377629";"000.01";" ";" ";" "
"10:10:48.406892";"000.01";" ";" ";" "
"10:10:48.435982";"000.01";" ";" ";" "
"10:10:48.464752";"000.01";" ";" ";" "
"10:10:48.494945";"000.01";" ";" ";" "
"10:10:48.523877";"000.01";" ";" ";" "
"10:10:48.553677";"000.01";" ";" ";" "
"10:10:48.583503";"000.01";" ";" ";" "
"10:10:48.613576";"000.01";" ";" ";" "
"10:10:48.643232";"000.01";" ";" ";" "
"10:10:48.674310";"000.01";" ";" ";" "
"10:10:48.703887";"000.01";" ";" ";" "
"10:10:48.733274";"000.01";" ";" ";" "
"10:10:48.763454";"000.01";" ";" ";" "
"10:10:48.792643";"000.01";" ";" ";" "
"10:10:48.822906";"000.01";" ";" ";" "
"10:10:48.852741";"000.01";" ";" ";" "
"10:10:48.882332";"000.01";" ";" ";" "
"10:10:48.911941";"000.01";" ";" ";" "
"10:10:48.941119";"000.01";" ";" ";" "
"10:10:48.970827";"000.01";" ";" ";" "
"10:10:49.000432";"000.01";" ";" ";" "
"10:10:49.029277";"000.01";" ";" ";" "
"10:10:49.058536";"000.01";" ";" ";" "
"10:10:49.088952";"000.01";" ";" ";" "
"10:10:49.118334";"000.01";" ";" ";" "
"10:10:49.147668";"000.01";" ";" ";" "
"10:10:49.177037";"000.01";" ";" ";" "
"10:10:49.206523";"000.01";" ";" ";" "
"10:10:49.236153";"000.01";" ";" ";" "
"10:10:49.266049";"000.01";" ";" ";" "
"10:10:49.295311";"000.01";" ";" ";" "
"10:10:49.324307";"000.01";" ";" ";" "
"10:10:49.354958";"000.01";" ";" ";" "
"10:10:49.384774";"000.01";" ";" ";" "
"10:10:49.414022";"000.01";" ";" ";" "
"10:10:49.443958";"000.01";" ";" ";" "
"10:10:49.474564";"000.01";" ";" ";" "
"10:10:49.504124";"000.01";" ";" ";" "
"10:10:49.534508";"000.01";" ";" ";" "
"10:10:49.564219";"000.01";" ";" ";" "
"10:10:49.593910";"000.01";" ";" ";" "
"10:10:49.623374";"000.01";" ";" ";" "
"10:10:49.652650";"000.01";" ";" ";" "
"10:10:49.681866";"000.01";" ";" ";" "
"10:10:49.711643";"000.01";" ";" ";" "
"10:10:49.741412";"000.01";" ";" ";" "
"10:10:49.771011";"000.01";" ";" ";" "
"10:10:49.800142";"000.01";" ";" ";" "
"10:10:49.829629";"000.01";" ";" ";" "
"10:10:49.858544";"000.01";" ";" ";" "
"10:10:49.888571";"000.01";" ";" ";" "
"10:10:49.919135";"000.01";" ";" ";" "
"10:10:49.948817";"000.01";" ";" ";" "
"10:10:49.978246";"000.01";" ";" ";" "
"10:10:50.007538";"000.01";" ";" ";" "
"10:10:50.037226";"000.01";" ";" ";" "
"10:10:50.066859";"000.01";" ";" ";" "
"10:10:50.096082";"000.01";" ";" ";" "
"10:10:50.125644";"000.01";" ";" ";" "
"10:10:50.155487";"000.01";" ";" ";" "
"10:10:50.185754";"000.01";" ";" ";" "
"10:10:50.215304";"000.01";" ";" ";" "
"10:10:50.244444";"000.01";" ";" ";" "
"10:10:50.308465";"000.01";" ";" ";" "
"10:10:50.338098";"000.01";" ";" ";" "
"10:10:50.368391";"000.01";" ";" ";" "
"10:10:50.397212";"000.01";" ";" ";" "
"10:10:50.426566";"000.01";" ";" ";" "
"10:10:50.456136";"000.01";" ";" ";" "
"10:10:50.485462";"000.01";" ";" ";" "
"10:10:50.515429";"000.01";" ";" ";" "
"10:10:50.544507";"000.01";" ";" ";" "
"10:10:50.573670";"000.01";" ";" ";" "
"10:10:50.603885";"000.01";" ";" ";" "
"10:10:50.633196";"000.01";" ";" ";" "
"10:10:50.662812";"000.01";" ";" ";" "
"10:10:50.692994";"000.01";" ";" ";" "
"10:10:50.723415";"000.01";" ";" ";" "
"10:10:50.753125";"000.01";" ";" ";" "
"10:10:50.783177";"000.01";" ";" ";" "
"10:10:50.813292";"000.01";" ";" ";" "
"10:10:50.843217";"000.01";" ";" ";" "
"10:10:50.872960";"000.01";" ";" ";" "
"10:10:50.902511";"000.01";" ";" ";" "
"10:10:50.931719";"000.01";" ";" ";" "
"10:10:50.961276";"000.01";" ";" ";" "
"10:10:50.990193";"000.01";" ";" ";" "
"10:10:51.019712";"000.01";" ";" ";" "
"10:10:51.049150";"000.01";" ";" ";" "
"10:10:51.079023";"000.01";" ";" ";" "
"10:10:51.108719";"000.01";" ";" ";" "
"10:10:51.138334";"000.01";" ";" ";" "
"10:10:51.167872";"000.01";" ";" ";" "
"10:10:51.197943";"000.01";" ";" ";" "
"10:10:51.227497";"000.01";" ";" ";" "
"10:10:51.257031";"000.01";" ";" ";" "
"10:10:51.286985";"000.01";" ";" ";" "
"10:10:51.316565";"000.01";" ";" ";" "
"10:10:51.346085";"000.01";" ";" ";" "
"10:10:51.375106";"000.01";" ";" ";" "
"10:10:51.405117";"000.01";" ";" ";" "
"10:10:51.435165";"000.01";" ";" ";" "
"10:10:51.464728";"000.01";" ";" ";" "
"10:10:51.494310";"000.01";" ";" ";" "
