"Hora";"Distancia";"GIROSCOPIO";"ACELEROMETRO";"MAGNETROMETRO"
"10:18:12.858019";"+0000.00";" ";" ";" "
"10:18:12.889011";"+0000.00";" ";" ";" "
"10:18:12.917920";"+0000.00";" ";" ";" "
"10:18:12.947961";"+0000.00";" ";" ";" "
"10:18:12.978776";"+0000.00";" ";" ";" "
"10:18:13.008916";"+0000.00";" ";" ";" "
"10:18:13.039547";"+0000.00";" ";" ";" "
"10:18:13.100289";"+0000.00";" ";" ";" "
"10:18:13.129681";"+0000.01";" ";" ";" "
"10:18:13.158565";"+0000.01";" ";" ";" "
"10:18:13.188407";"+0000.00";" ";" ";" "
"10:18:13.218462";"+0000.00";" ";" ";" "
"10:18:13.249346";"+0000.00";" ";" ";" "
"10:18:13.278291";"+0000.00";" ";" ";" "
"10:18:13.307499";"+0000.00";" ";" ";" "
"10:18:13.338000";"+0000.00";" ";" ";" "
"10:18:13.367049";"+0000.00";" ";" ";" "
"10:18:13.396875";"+0000.00";" ";" ";" "
"10:18:13.426062";"+0000.00";" ";" ";" "
"10:18:13.455939";"+0000.00";" ";" ";" "
"10:18:13.487348";"+0000.00";" ";" ";" "
"10:18:13.516972";"+0000.00";" ";" ";" "
"10:18:13.546151";"+0000.00";" ";" ";" "
"10:18:13.576396";"+0000.00";" ";" ";" "
"10:18:13.605485";"+0000.00";" ";" ";" "
"10:18:13.634853";"+0000.01";" ";" ";" "
"10:18:13.665415";"+0000.00";" ";" ";" "
"10:18:13.694090";"+0000.00";" ";" ";" "
"10:18:13.723635";"+0000.00";" ";" ";" "
"10:18:13.754908";"+0000.00";" ";" ";" "
"10:18:13.784380";"+0000.00";" ";" ";" "
"10:18:13.813601";"+0000.00";" ";" ";" "
"10:18:13.843432";"+0000.00";" ";" ";" "
"10:18:13.872849";"+0000.00";" ";" ";" "
"10:18:13.902638";"+0000.00";" ";" ";" "
"10:18:13.932030";"+0000.00";" ";" ";" "
"10:18:13.961656";"+0000.00";" ";" ";" "
"10:18:13.991734";"+0000.00";" ";" ";" "
"10:18:14.020870";"+0000.00";" ";" ";" "
"10:18:14.050278";"+0000.00";" ";" ";" "
"10:18:14.080550";"+0000.00";" ";" ";" "
"10:18:14.109908";"+0000.00";" ";" ";" "
"10:18:14.140749";"+0000.01";" ";" ";" "
"10:18:14.169553";"+0000.00";" ";" ";" "
"10:18:14.199271";"+0000.00";" ";" ";" "
"10:18:14.229459";"+0000.00";" ";" ";" "
"10:18:14.259866";"+0000.00";" ";" ";" "
"10:18:14.289088";"+0000.00";" ";" ";" "
"10:18:14.319053";"+0000.00";" ";" ";" "
"10:18:14.349083";"+0000.00";" ";" ";" "
"10:18:14.379230";"+0000.00";" ";" ";" "
"10:18:14.408496";"+0000.00";" ";" ";" "
"10:18:14.472558";"+0000.00";" ";" ";" "
"10:18:14.501773";"+0000.00";" ";" ";" "
"10:18:14.532015";"+0000.00";" ";" ";" "
"10:18:14.561965";"+0000.00";" ";" ";" "
"10:18:14.593026";"+0000.00";" ";" ";" "
"10:18:14.622022";"+0000.00";" ";" ";" "
"10:18:14.652069";"+0000.01";" ";" ";" "
"10:18:14.682444";"+0000.00";" ";" ";" "
"10:18:14.712802";"+0000.00";" ";" ";" "
"10:18:14.742745";"+0000.00";" ";" ";" "
"10:18:14.772100";"+0000.00";" ";" ";" "
"10:18:14.801316";"+0000.00";" ";" ";" "
"10:18:14.831394";"+0000.00";" ";" ";" "
"10:18:14.860550";"+0000.00";" ";" ";" "
"10:18:14.890532";"+0000.00";" ";" ";" "
"10:18:14.919561";"+0000.00";" ";" ";" "
"10:18:14.949147";"+0000.00";" ";" ";" "
"10:18:14.979614";"+0000.00";" ";" ";" "
"10:18:15.008810";"+0000.00";" ";" ";" "
"10:18:15.038498";"+0000.00";" ";" ";" "
"10:18:15.067470";"+0000.00";" ";" ";" "
"10:18:15.097554";"+0000.00";" ";" ";" "
"10:18:15.127887";"+0000.00";" ";" ";" "
"10:18:15.156553";"+0000.01";" ";" ";" "
"10:18:15.186642";"+0000.00";" ";" ";" "
"10:18:15.215868";"+0000.00";" ";" ";" "
"10:18:15.245921";"+0000.00";" ";" ";" "
"10:18:15.275000";"+0000.00";" ";" ";" "
"10:18:15.305390";"+0000.00";" ";" ";" "
"10:18:15.335104";"+0000.00";" ";" ";" "
"10:18:15.365916";"+0000.00";" ";" ";" "
"10:18:15.395001";"+0000.00";" ";" ";" "
"10:18:15.426064";"+0000.00";" ";" ";" "
"10:18:15.456509";"+0000.00";" ";" ";" "
"10:18:15.485955";"+0000.00";" ";" ";" "
"10:18:15.516748";"+0000.00";" ";" ";" "
"10:18:15.546030";"+0000.00";" ";" ";" "
"10:18:15.574930";"+0000.00";" ";" ";" "
"10:18:15.606016";"+0000.00";" ";" ";" "
"10:18:15.635182";"+0000.01";" ";" ";" "
"10:18:15.665883";"+0000.01";" ";" ";" "
"10:18:15.695121";"+0000.00";" ";" ";" "
"10:18:15.724536";"+0000.00";" ";" ";" "
"10:18:15.754673";"+0000.00";" ";" ";" "
"10:18:15.783557";"+0000.00";" ";" ";" "
"10:18:15.820389";"+0000.00";" ";" ";" "
"10:18:15.849437";"+0000.00";" ";" ";" "
"10:18:15.879558";"+0000.00";" ";" ";" "
"10:18:15.910105";"+0000.00";" ";" ";" "
"10:18:15.940113";"+0000.00";" ";" ";" "
"10:18:15.969569";"+0000.00";" ";" ";" "
"10:18:15.999575";"+0000.00";" ";" ";" "
"10:18:16.028403";"+0000.00";" ";" ";" "
"10:18:16.059168";"+0000.00";" ";" ";" "
"10:18:16.088971";"+0000.00";" ";" ";" "
"10:18:16.118350";"+0000.00";" ";" ";" "
"10:18:16.149755";"+0000.00";" ";" ";" "
"10:18:16.179174";"+0000.00";" ";" ";" "
"10:18:16.209017";"+0000.00";" ";" ";" "
"10:18:16.239021";"+0000.00";" ";" ";" "
"10:18:16.268316";"+0000.00";" ";" ";" "
"10:18:16.297612";"+0000.00";" ";" ";" "
"10:18:16.326974";"+0000.00";" ";" ";" "
"10:18:16.357881";"+0000.00";" ";" ";" "
"10:18:16.388116";"+0000.00";" ";" ";" "
"10:18:16.416799";"+0000.00";" ";" ";" "
"10:18:16.446534";"+0000.02";" ";" ";" "
"10:18:16.477205";"+0000.00";" ";" ";" "
"10:18:16.507700";"+0000.00";" ";" ";" "
"10:18:16.537147";"+0000.00";" ";" ";" "
"10:18:16.567420";"+0000.00";" ";" ";" "
"10:18:16.596481";"+0000.00";" ";" ";" "
"10:18:16.625468";"+0000.00";" ";" ";" "
"10:18:16.655539";"+0000.00";" ";" ";" "
"10:18:16.686449";"+0000.01";" ";" ";" "
"10:18:16.716664";"+0000.00";" ";" ";" "
"10:18:16.746636";"+0000.00";" ";" ";" "
"10:18:16.775808";"+0000.00";" ";" ";" "
"10:18:16.805638";"+0000.00";" ";" ";" "
"10:18:16.834731";"+0000.00";" ";" ";" "
"10:18:16.863679";"+0000.00";" ";" ";" "
"10:18:16.893967";"+0000.00";" ";" ";" "
"10:18:16.924075";"+0000.00";" ";" ";" "
"10:18:16.953818";"+0000.00";" ";" ";" "
"10:18:16.983663";"+0000.00";" ";" ";" "
"10:18:17.012150";"+0000.00";" ";" ";" "
"10:18:17.060002";"+0000.00";" ";" ";" "
"10:18:17.091408";"+0000.00";" ";" ";" "
"10:18:17.122050";"+0000.00";" ";" ";" "
"10:18:17.152333";"+0000.00";" ";" ";" "
"10:18:17.182686";"+0000.00";" ";" ";" "
"10:18:17.213413";"+0000.00";" ";" ";" "
"10:18:17.245637";"+0000.00";" ";" ";" "
"10:18:17.276711";"+0000.00";" ";" ";" "
"10:18:17.307297";"+0000.00";" ";" ";" "
"10:18:17.338950";"+0000.00";" ";" ";" "
"10:18:17.368247";"+0000.00";" ";" ";" "
"10:18:17.400797";"+0000.00";" ";" ";" "
"10:18:17.430627";"+0000.00";" ";" ";" "
"10:18:17.462090";"+0000.00";" ";" ";" "
"10:18:17.492093";"+0000.00";" ";" ";" "
"10:18:17.521154";"+0000.00";" ";" ";" "
"10:18:17.550862";"+0000.00";" ";" ";" "
"10:18:17.580591";"+0000.00";" ";" ";" "
"10:18:17.612659";"+0000.00";" ";" ";" "
"10:18:17.642714";"+0000.00";" ";" ";" "
"10:18:17.673752";"+0000.01";" ";" ";" "
"10:18:17.703839";"+0000.01";" ";" ";" "
"10:18:17.734745";"+0000.00";" ";" ";" "
"10:18:17.766563";"+0000.00";" ";" ";" "
"10:18:17.836504";"+0000.00";" ";" ";" "
"10:18:17.868357";"+0000.00";" ";" ";" "
"10:18:17.899182";"+0000.00";" ";" ";" "
"10:18:17.929454";"+0000.00";" ";" ";" "
"10:18:17.960546";"+0000.00";" ";" ";" "
"10:18:17.991684";"+0000.00";" ";" ";" "
"10:18:18.023152";"+0000.00";" ";" ";" "
"10:18:18.054675";"+0000.00";" ";" ";" "
"10:18:18.085470";"+0000.00";" ";" ";" "
"10:18:18.116790";"+0000.00";" ";" ";" "
"10:18:18.147294";"+0000.00";" ";" ";" "
"10:18:18.178187";"+0000.00";" ";" ";" "
"10:18:18.208321";"+0000.00";" ";" ";" "
"10:18:18.239923";"+0000.00";" ";" ";" "
"10:18:18.271573";"+0000.00";" ";" ";" "
"10:18:18.301754";"+0000.00";" ";" ";" "
"10:18:18.331928";"+0000.00";" ";" ";" "
"10:18:18.363741";"+0000.00";" ";" ";" "
"10:18:18.394944";"+0000.00";" ";" ";" "
"10:18:18.425333";"+0000.00";" ";" ";" "
"10:18:18.456613";"+0000.00";" ";" ";" "
"10:18:18.487749";"+0000.00";" ";" ";" "
"10:18:18.550174";"+0000.00";" ";" ";" "
"10:18:18.580375";"+0000.00";" ";" ";" "
"10:18:18.609238";"+0000.00";" ";" ";" "
"10:18:18.640513";"+0000.00";" ";" ";" "
"10:18:18.669815";"+0000.00";" ";" ";" "
"10:18:18.699487";"+0000.01";" ";" ";" "
"10:18:18.728524";"+0000.00";" ";" ";" "
