"Hora UNIX";"Distancia";"Ticks";"GIROSCOPIO";"ACELEROMETRO";"MAGNETROMETRO"
"16:41:16.536004";"+0000.01";" ";" ";" "
"16:41:16.567112";"+0000.01";" ";" ";" "
"16:41:16.597857";"+0000.01";" ";" ";" "
"16:41:16.628853";"+0000.01";" ";" ";" "
"16:41:16.658753";"+0000.01";" ";" ";" "
"16:41:16.689015";"+0000.01";" ";" ";" "
"16:41:16.718867";"+0000.01";" ";" ";" "
"16:41:16.749485";"+0000.01";" ";" ";" "
"16:41:16.778119";"+0000.01";" ";" ";" "
"16:41:16.809502";"+0000.01";" ";" ";" "
"16:41:16.840247";"+0000.01";" ";" ";" "
"16:41:16.870165";"+0000.01";" ";" ";" "
"16:41:16.899310";"+0000.01";" ";" ";" "
"16:41:16.962606";"+0000.01";" ";" ";" "
"16:41:16.992397";"+0000.01";" ";" ";" "
"16:41:17.022584";"+0000.01";" ";" ";" "
"16:41:17.054335";"+0000.01";" ";" ";" "
"16:41:17.083473";"+0000.01";" ";" ";" "
"16:41:17.114508";"+0000.01";" ";" ";" "
"16:41:17.144945";"+0000.01";" ";" ";" "
"16:41:17.174886";"+0000.01";" ";" ";" "
"16:41:17.205626";"+0000.01";" ";" ";" "
"16:41:17.235261";"+0000.01";" ";" ";" "
"16:41:17.265550";"+0000.01";" ";" ";" "
"16:41:17.296099";"+0000.01";" ";" ";" "
"16:41:17.326510";"+0000.01";" ";" ";" "
"16:41:17.357101";"+0000.01";" ";" ";" "
"16:41:17.386742";"+0000.01";" ";" ";" "
"16:41:17.416099";"+0000.01";" ";" ";" "
"16:41:17.446885";"+0000.01";" ";" ";" "
"16:41:17.476152";"+0000.01";" ";" ";" "
"16:41:17.507414";"+0000.01";" ";" ";" "
"16:41:17.567994";"+0000.01";" ";" ";" "
"16:41:17.598703";"+0000.01";" ";" ";" "
"16:41:17.628970";"+0000.01";" ";" ";" "
"16:41:17.659512";"+0000.01";" ";" ";" "
"16:41:17.690159";"+0000.01";" ";" ";" "
"16:41:17.719859";"+0000.01";" ";" ";" "
"16:41:17.749502";"+0000.01";" ";" ";" "
"16:41:17.780060";"+0000.01";" ";" ";" "
"16:41:17.810038";"+0000.01";" ";" ";" "
"16:41:17.838680";"+0000.01";" ";" ";" "
"16:41:17.868433";"+0000.01";" ";" ";" "
"16:41:17.899264";"+0000.01";" ";" ";" "
"16:41:17.929732";"+0000.01";" ";" ";" "
"16:41:17.960780";"+0000.01";" ";" ";" "
"16:41:17.990278";"+0000.01";" ";" ";" "
"16:41:18.020068";"+0000.01";" ";" ";" "
"16:41:18.050076";"+0000.01";" ";" ";" "
"16:41:18.079641";"+0000.01";" ";" ";" "
"16:41:18.110442";"+0000.01";" ";" ";" "
"16:41:18.140690";"+0000.01";" ";" ";" "
"16:41:18.170876";"+0000.01";" ";" ";" "
"16:41:18.200982";"+0000.01";" ";" ";" "
"16:41:18.230478";"+0000.01";" ";" ";" "
"16:41:18.261613";"+0000.01";" ";" ";" "
"16:41:18.291206";"+0000.01";" ";" ";" "
"16:41:18.321013";"+0000.01";" ";" ";" "
"16:41:18.349983";"+0000.01";" ";" ";" "
"16:41:18.381968";"+0000.01";" ";" ";" "
"16:41:18.411862";"+0000.01";" ";" ";" "
"16:41:18.441435";"+0000.01";" ";" ";" "
"16:41:18.471282";"+0000.01";" ";" ";" "
"16:41:18.501538";"+0000.01";" ";" ";" "
"16:41:18.531790";"+0000.01";" ";" ";" "
"16:41:18.560697";"+0000.01";" ";" ";" "
"16:41:18.592074";"+0000.01";" ";" ";" "
"16:41:18.621996";"+0000.01";" ";" ";" "
"16:41:18.652712";"+0000.01";" ";" ";" "
"16:41:18.681962";"+0000.01";" ";" ";" "
"16:41:18.711267";"+0000.01";" ";" ";" "
"16:41:18.742056";"+0000.01";" ";" ";" "
"16:41:18.771354";"+0000.01";" ";" ";" "
"16:41:18.800972";"+0000.01";" ";" ";" "
"16:41:18.831810";"+0000.01";" ";" ";" "
"16:41:18.862679";"+0000.01";" ";" ";" "
"16:41:18.891645";"+0000.01";" ";" ";" "
"16:41:18.943117";"+0000.01";" ";" ";" "
"16:41:18.973365";"+0000.01";" ";" ";" "
"16:41:19.002396";"+0000.01";" ";" ";" "
"16:41:19.032886";"+0000.01";" ";" ";" "
"16:41:19.062759";"+0000.01";" ";" ";" "
"16:41:19.092144";"+0000.01";" ";" ";" "
"16:41:19.122583";"+0000.01";" ";" ";" "
"16:41:19.151434";"+0000.01";" ";" ";" "
"16:41:19.182065";"+0000.01";" ";" ";" "
"16:41:19.212695";"+0000.01";" ";" ";" "
"16:41:19.242257";"+0000.01";" ";" ";" "
"16:41:19.272906";"+0000.01";" ";" ";" "
"16:41:19.302049";"+0000.01";" ";" ";" "
"16:41:19.331193";"+0000.01";" ";" ";" "
"16:41:19.360765";"+0000.01";" ";" ";" "
"16:41:19.390693";"+0000.01";" ";" ";" "
"16:41:19.420668";"+0000.01";" ";" ";" "
"16:41:19.450071";"+0000.01";" ";" ";" "
"16:41:19.481288";"+0000.01";" ";" ";" "
"16:41:19.510396";"+0000.01";" ";" ";" "
"16:41:19.540370";"+0000.01";" ";" ";" "
"16:41:19.571173";"+0000.01";" ";" ";" "
"16:41:19.603239";"+0000.01";" ";" ";" "
"16:41:19.633258";"+0000.01";" ";" ";" "
"16:41:19.662221";"+0000.01";" ";" ";" "
"16:41:19.693428";"+0000.01";" ";" ";" "
"16:41:19.722970";"+0000.01";" ";" ";" "
